series_id,surface,base_temperature,monday_is_day_off,tuesday_is_day_off,wednesday_is_day_off,thursday_is_day_off,friday_is_day_off,saturday_is_day_off,sunday_is_day_off
100336,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100525,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101676,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102573,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101338,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
101877,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101974,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102360,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102519,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100304,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100537,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100705,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102470,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
100512,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100924,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101594,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102136,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103277,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101030,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101959,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102486,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103321,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102255,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100297,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101523,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100017,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101208,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100709,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100978,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101633,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102056,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102247,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102414,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102430,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100325,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100489,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100618,xx-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101301,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100522,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102022,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102546,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102699,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102752,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102903,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103391,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100064,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100888,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100716,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
101812,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101840,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101596,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
102019,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102497,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102603,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102882,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101328,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102286,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102314,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100149,xx-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100283,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102308,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100216,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100272,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100490,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101795,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102696,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103417,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103496,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101694,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102081,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103215,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103454,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100182,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101746,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101749,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102099,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101931,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102504,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
100427,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102639,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101499,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101612,xx-small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102325,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102948,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101187,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102695,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100948,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
101161,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101550,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102363,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103577,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100819,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101247,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101317,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102012,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102126,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102642,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101210,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101013,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101457,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
101989,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100995,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101784,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101854,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101918,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103517,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100021,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100481,medium,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
100801,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101591,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102588,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102641,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103047,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101064,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101316,large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101793,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102924,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101218,xx-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
101459,xx-large,low,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
102373,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102652,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103218,small,high,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103501,x-large,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
102449,x-small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
103184,small,low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
